ACXM,20130520,21.48,21.71,21.48,21.68,419100
ADAT,20130520,1.2,1.22,1.17,1.2,9000
ADBE,20130520,44.55,44.67,44.15,44.29,1491000
ADEP,20130520,3.52,3.53,3.49,3.49,13800
ADES,20130520,34.87,35.72,32.82,33.74,199800
ADI,20130520,46.82,47.2,46.74,46.87,1720200
ADNC,20130520,15.88,16.4,15.88,16.04,176000
ADP,20130520,72,72,70.82,71.05,2152800
ADRA,20130520,29.55,29.55,29.41,29.41,600
ADRD,20130520,23.23,23.38,23.23,23.29,1400
ADRE,20130520,39.14,39.37,39.14,39.37,40200
ADRU,20130520,22.4,22.54,22.4,22.54,600
ADSK,20130520,37.14,37.87,36.74,36.99,3450100
ADTN,20130520,22.69,22.91,22.58,22.81,398500
ADUS,20130520,15.5,15.79,15.37,15.51,120000
ADVS,20130520,31.95,32.13,31.54,31.61,150100
AEGN,20130520,23.24,23.6,23.06,23.49,205600
AEGR,20130520,61.71,62.21,59.9,60.11,545000
AEHR,20130520,1.22,1.4,1.22,1.32,24600
AEIS,20130520,18.15,19.1,18.08,18.77,507900
AEPI,20130520,84.68,85.25,84.53,84.86,8900
AERL,20130520,4.05,4.22,3.9,4.14,552800
AETI,20130520,6.18,6.21,5.92,6.2,16800
AEY,20130520,2.19,2.28,2.19,2.27,33800
AEZS,20130520,2.1,2.13,2.02,2.06,143700
AFAM,20130520,19.71,19.77,19.51,19.62,11000
AFCB,20130520,18.25,18.25,18.25,18.25,28000
AFCE,20130520,33.45,34.25,33.26,33.73,156300
AFFX,20130520,3.69,3.78,3.68,3.74,182500
AFFY,20130520,1.35,1.39,1.2,1.27,6071900
AFH,20130520,7.36,8,7.25,7.35,17800
AFOP,20130520,16.28,17.26,16.02,16.97,78300
AFSI,20130520,32.36,32.36,32.01,32.24,455600
AGEN,20130520,4.24,4.25,4.09,4.14,104400
AGII,20130520,44.65,45.03,44.16,44.46,86500
AGIIL,20130520,25.55,25.55,25.25,25.44,35000
AGNC,20130520,29.52,29.58,28.9,28.98,7264500
AGNCP,20130520,26.81,26.96,26.65,26.68,12200
AGYS,20130520,11.72,11.9,11.72,11.77,29100
AHGP,20130520,60.82,63.19,60.82,62.11,56500
AHPI,20130520,2.5,2.5,2.5,2.5,100
AIMC,20130520,28.8,29.33,28.8,29.25,135500
AINV,20130520,8.74,8.82,8.72,8.81,3044500
AIQ,20130520,12.41,12.59,12.28,12.44,43800
AIRM,20130520,34.37,34.66,34.26,34.5,312100
AIRT,20130520,10.08,10.08,9.46,9.9,300
AIXG,20130520,15.82,16.29,15.82,16.26,523300
AKAM,20130520,47.49,48.22,47.4,47.89,1728800
AKRX,20130520,14.51,14.9,14.47,14.83,762400
ALCO,20130520,45.83,45.87,45.4,45.45,7000
ALCS,20130520,9.33,9.47,8.46,9.28,5600
ALGN,20130520,37.42,38.06,37.38,37.8,1052200
ALGT,20130520,95.43,95.51,93,93.42,113900
ALIM,20130520,4.23,4.42,3.92,4.38,71100
ALKS,20130520,31.59,33.04,31,31.04,2245000
ALLT,20130520,13.22,13.61,13.19,13.51,552600
ALNY,20130520,27.24,27.75,27.24,27.56,259300
ALOG,20130520,82.04,82.87,81.91,82.39,19800
ALOT,20130520,10.61,10.75,10.59,10.68,1600
ALSK,20130520,1.91,1.92,1.86,1.88,158300
ALTI,20130520,2.31,2.52,2.31,2.43,15000
ALTR,20130520,33.88,34.22,33.83,33.9,2639400
ALVR,20130520,2.61,2.78,2.6,2.72,22300
ALXA,20130520,4.36,4.5,4.35,4.45,341400
ALXN,20130520,102.79,103.53,99.84,100.03,914300
AMAG,20130520,25.21,25.27,24.54,24.93,206200
AMAP,20130520,12.15,12.37,12,12.32,548100
AMAT,20130520,14.9,15.03,14.84,14.91,9654200
AMBA,20130520,16.01,17.39,15.76,16.79,3108500
AMBC,20130520,26.51,27.25,26.23,27.16,1452100
AMBCW,20130520,14.19,15.19,13.88,14.77,106100
AMBT,20130520,1.94,2.08,1.87,1.93,11100
AMCC,20130520,7.73,7.94,7.7,7.9,324700
AMCF,20130520,0.63,0.65,0.6,0.6,1300
AMCN,20130520,1.84,1.96,1.71,1.81,99900
AMCX,20130520,66.44,66.63,65.84,66.28,855100
AMED,20130520,11.22,11.25,10.94,11.05,412800
AMGN,20130520,105.33,105.5,101.25,102.18,3904900
AMIC,20130520,7.94,7.94,7.4,7.42,7600
AMKR,20130520,4.49,4.6,4.48,4.58,731500
AMNB,20130520,21.33,21.78,21.33,21.39,13500
AMOT,20130520,6.9,6.94,6.72,6.73,7200
AMOV,20130520,20.37,20.69,20.37,20.69,5300
AMPE,20130520,5.06,5.08,4.31,4.67,463600
AMRB,20130520,7.6,7.79,7.6,7.79,4900
AMRI,20130520,11.03,11.6,11.03,11.2,344600
AMRN,20130520,7.1,7.13,6.99,7.05,2306100
AMRS,20130520,2.93,3.04,2.92,3.04,192100
AMSC,20130520,2.52,2.79,2.5,2.73,1300800
AMSF,20130520,34.5,34.79,34.12,34.33,57700
AMSG,20130520,36.37,36.48,36.13,36.22,264300
AMSWA,20130520,8.32,8.49,8.3,8.47,22900
AMWD,20130520,34.93,35.29,34,34.63,63900
AMZN,20130520,269,271.79,266.5,267.63,2209000
ANAC,20130520,6.07,6.16,5.61,5.66,409300
ANAD,20130520,1.93,1.99,1.9,1.96,419800
ANAT,20130520,98.28,99.12,98.28,98.55,3800
ANCB,20130520,17.13,17.25,16.2,17.1,2100
ANCI,20130520,1.94,1.94,1.94,1.94,400
ANCX,20130520,12.83,12.93,12.57,12.74,22600
ANDE,20130520,54.6,54.95,54.11,54.27,218400
ANEN,20130520,23.49,23.9,23.48,23.64,18100
ANGI,20130520,24.55,25.35,24.42,24.49,561200
ANGO,20130520,10.62,10.72,10.6,10.68,24200
ANIK,20130520,14.43,14.75,14.3,14.39,73500
ANLY,20130520,3.89,3.89,3.81,3.82,19000
ANSS,20130520,76.15,76.39,75.63,75.73,399800
ANTH,20130520,0.61,0.61,0.57,0.58,644400
ANTP,20130520,1.22,1.25,1.2,1.22,8500
AOSL,20130520,7.74,7.99,7.74,7.88,34800
APAGF,20130520,11.94,12.8,11.94,12.43,18400
APEI,20130520,38.51,38.99,38.17,38.99,206200
APFC,20130520,27.4,28.29,27.4,27.6,59700
APOG,20130520,27.65,27.69,27.35,27.67,203600
APOL,20130520,21.31,21.44,21.12,21.4,2111800
APPY,20130520,1.66,1.7,1.62,1.65,87800
APRI,20130520,3.48,3.48,3.25,3.35,998300
APSA,20130520,13.89,16.5,13.65,14.95,11700
AQUUU,20130520,10.14,10.14,10.06,10.06,2400
ARAY,20130520,5.28,5.31,5.24,5.26,645800
ARCC,20130520,18.02,18.21,18,18.21,1716400
ARCI,20130520,2.04,2.3,2.04,2.17,205000
ARCP,20130520,17.75,17.91,17.67,17.82,1705700
ARCW,20130520,4.95,4.95,4.95,4.95,100
ARDNA,20130520,100.6,100.75,100.6,100.75,300
AREX,20130520,26.5,27.18,26.25,27.06,647200
ARIA,20130520,16.7,16.76,16.5,16.62,2357400
ARII,20130520,34.58,35,34.11,34.34,293800
ARKR,20130520,21.36,21.93,21.32,21.52,4800
ARLP,20130520,74.53,75.99,74.32,75.85,54200
ARMH,20130520,49.98,50.19,49.74,49.89,853100
ARNA,20130520,8,8.03,7.94,7.96,2881100
AROW,20130520,24.86,24.98,24.6,24.8,10200
ARQL,20130520,2.8,2.86,2.76,2.78,178800
ARRS,20130520,16.67,16.86,16.63,16.75,2163100
ARRY,20130520,5.88,5.88,5.64,5.66,1038900
ARTC,20130520,34.53,34.88,34.53,34.72,72000
ARTNA,20130520,22.72,22.88,22.33,22.56,13500
ARTW,20130520,8.21,8.44,8.18,8.35,11500
ARTX,20130520,1.13,1.27,1.13,1.25,157500
ARUN,20130520,13.41,13.5,13.21,13.5,10013300
ARWR,20130520,2.3,2.3,2.11,2.13,118700
ASBB,20130520,16.4,16.4,16.39,16.39,800
ASBC,20130520,15.43,15.67,15.37,15.61,1109100
ASCA,20130520,26.41,26.45,26.41,26.44,125900
ASCMA,20130520,73.65,74.58,73.34,73.98,19900
ASDR,20130520,53.28,53.28,53.28,53.28,100
ASEI,20130520,59.37,62.21,59.19,61.19,39400
ASFI,20130520,8.89,9.26,8.89,9.09,32300
ASIA,20130520,11.6,11.62,11.53,11.6,927900
ASMI,20130520,34.34,34.55,34.32,34.32,2600
ASML,20130520,79.6,80.05,79.48,79.99,1122000
ASNA,20130520,20.03,20.42,20,20.1,1278800
ASPS,20130520,95.44,96.61,94.58,95.53,126800
ASRV,20130520,2.98,3.01,2.98,2.98,25000
ASTC,20130520,0.79,0.8,0.74,0.77,49000
ASTE,20130520,34.44,35.81,34.25,35.49,62200
ASTI,20130520,0.6,0.79,0.6,0.78,3896800
ASTM,20130520,0.57,0.58,0.57,0.58,100400
ASTX,20130520,5.57,5.65,5.47,5.48,434500
ASUR,20130520,5.9,5.9,5.7,5.72,15300
ASYS,20130520,3.8,4.5,3.72,4.5,145300
ATAI,20130520,4.11,4.25,4.11,4.21,50300
ATAX,20130520,6.85,6.9,6.78,6.9,120700
ATEA,20130520,2.31,2.38,2.31,2.35,7900
ATEC,20130520,1.97,1.99,1.86,1.92,170600
ATHN,20130520,86.33,86.96,85.1,85.49,419500
ATHX,20130520,1.85,1.96,1.81,1.93,484100
ATLC,20130520,3.64,3.86,3.64,3.75,4100
ATLO,20130520,20.28,20.5,20.28,20.5,7300
ATMI,20130520,23.53,23.75,23.43,23.62,124300
ATML,20130520,7.27,7.59,7.27,7.42,6190800
ATNI,20130520,50.9,50.9,49.51,49.73,31200
ATNY,20130520,2.63,2.72,2.63,2.7,13400
ATOS,20130520,5.15,5.22,5.03,5.05,93300
ATRC,20130520,9.01,9.23,8.96,9.05,31800
ATRI,20130520,209.99,209.99,209.6,209.6,1200
ATRO,20130520,33.04,33.48,32,32.31,72100
ATRS,20130520,4.08,4.16,4.05,4.09,1295700
ATSG,20130520,6.11,6.13,6.03,6.11,80900
ATTU,20130520,5.5,5.8,5.31,5.65,65400
ATVI,20130520,14.93,15.46,14.93,15.18,6544000
ATX,20130520,13.77,13.77,13.65,13.76,9600
AUDC,20130520,3.95,4.18,3.95,4.02,241300
AUXL,20130520,15,15.16,14.94,15.1,720700
AVAV,20130520,20.13,20.69,20.12,20.58,169600
AVEO,20130520,3.02,3.08,2.82,2.89,2508400
AVGO,20130520,34.24,34.55,34.24,34.44,1388000
AVHI,20130520,12.69,13.08,12.69,12.91,3600
AVID,20130520,6.96,6.99,6.79,6.93,82400
AVNR,20130520,3.3,3.37,3.27,3.34,1016500
AVNW,20130520,2.62,2.68,2.57,2.66,413200
AWAY,20130520,30.09,30.77,29.8,30.65,586000
AWRE,20130520,5.05,5.06,4.96,5.04,236200
AXAS,20130520,2.4,2.49,2.39,2.49,562200
AXDX,20130520,7.97,8.45,7.59,8.45,84000
AXFN,20130520,25.74,25.74,25.74,25.74,100
AXTI,20130520,2.75,2.85,2.75,2.81,216100
AZPN,20130520,31.04,31.25,30.68,30.74,495900
BABY,20130520,14.39,14.66,14.07,14.24,135700
BAGL,20130520,13.96,14.1,13.92,14.03,44200
BAGR,20130520,7.16,7.34,7,7.34,98500
BAMM,20130520,2.94,3.2,2.9,3.08,72200
BANC,20130520,12.79,12.79,12.58,12.6,49000
BANCL,20130520,26,26.02,25.77,25.81,11400
BANF,20130520,42.37,43.25,42.37,43.19,16400
BANFP,20130520,27,27,27,27,700
BANR,20130520,33.8,33.86,33.65,33.74,63100
BASI,20130520,1.4,1.49,1.4,1.48,37500
BBBY,20130520,68,68.77,67.24,67.35,2832400
BBCN,20130520,13,13.25,13,13.15,240500
BBEP,20130520,19.33,19.55,19.18,19.49,463800
BBGI,20130520,7.42,7.94,7.18,7.75,5200
BBNK,20130520,15.41,15.68,15.41,15.63,7900
BBOX,20130520,25.99,26.95,25.95,26.64,62500
BBRG,20130520,17.99,18.16,17.93,17.99,123000
BBRY,20130520,14.7,15.27,14.53,14.98,18728600
BBSI,20130520,62.2,62.2,57.75,57.97,66200
BCBP,20130520,10.45,10.48,10.15,10.21,3400
BCOM,20130520,7.49,7.51,7.14,7.18,3800
BCOR,20130520,18,18.1,17.77,18.06,436900
BCOV,20130520,7.65,7.87,7.56,7.84,251600
BCPC,20130520,48.04,48.04,46.03,46.41,57500
BCRX,20130520,1.71,1.73,1.67,1.71,564500
BDBD,20130520,10.99,11.01,10.74,10.8,419300
BDE,20130520,8.85,9.16,8.85,9.03,201800
BDGE,20130520,21.25,21.4,21.2,21.39,18800
BDSI,20130520,4.69,4.72,4.5,4.53,473400
BEAT,20130520,2.8,2.84,2.76,2.77,26900
BEAV,20130520,62.94,63.44,62.63,63.39,650600
BEBE,20130520,5.46,5.5,5.32,5.42,522800
BECN,20130520,40.74,41,40.29,40.42,282100
BELFA,20130520,14.21,14.49,14.01,14.49,1500
BELFB,20130520,15.19,15.43,14.98,15.38,15200
BERK,20130520,8.02,8.17,7.93,7.93,5900
BFIN,20130520,8.08,8.39,7.99,8.34,17100
BFLY,20130520,0.38,0.43,0.35,0.35,19700
BGCP,20130520,5.7,5.86,5.69,5.78,1377800
BGFV,20130520,21.1,21.2,20.2,20.58,652200
BGMD,20130520,1.68,1.72,1.68,1.68,43300
BIB,20130520,100.08,101.63,97.39,98.21,62400
BICK,20130520,24.41,24.52,24.4,24.48,2000
BIDU,20130520,94.72,100.68,94.68,100.49,6855700
BIIB,20130520,226.05,234.46,224.33,225.18,1282000
BIOD,20130520,3.33,3.4,3.27,3.28,54400
BIOF,20130520,4.09,4.3,4,4.16,54100
BIOL,20130520,4.75,4.95,4.75,4.8,374300
BIOS,20130520,13.31,13.31,13.08,13.21,573700
BIRT,20130520,6.51,6.56,6.46,6.55,155900
BIS,20130520,35.77,36.69,35.34,36.69,18400
BJRI,20130520,37.8,38.46,37.51,38.42,384300
BKCC,20130520,10.12,10.2,10.07,10.2,714200
BKEP,20130520,8.98,9,8.7,8.71,11800
BKEPP,20130520,9.11,9.11,9,9,6500
BKMU,20130520,5.51,5.62,5.4,5.51,56700
BKOR,20130520,4.5,4.5,4.4,4.5,41300
BKSC,20130520,13.23,13.41,12.62,12.65,6500
BKYF,20130520,26,26.15,26,26.14,6300
BLDP,20130520,1.07,1.14,1.07,1.11,589300
BLDR,20130520,6.9,7,6.8,6.83,291700
BLIN,20130520,1.05,1.08,1.04,1.08,30700
BLKB,20130520,30.51,30.88,30.05,30.28,164800
BLMN,20130520,21.75,22.28,21.54,21.58,510500
BLMT,20130520,13.63,13.73,13.4,13.73,21600
BLRX,20130520,1.76,1.79,1.71,1.78,128400
BMC,20130520,45.42,45.44,45.28,45.34,4507200
BMRC,20130520,39.95,40.28,38.91,40.1,26100
BMRN,20130520,63.91,64.47,62.42,62.43,1345400
BMTC,20130520,23.43,23.61,23.25,23.44,16700
BNCL,20130520,8.81,8.92,8.74,8.82,32800
BNCN,20130520,10.34,10.93,10.34,10.67,21600
BOBE,20130520,45.53,46.2,45.49,46.11,113700
BOCH,20130520,5.04,5.07,4.95,5,10000
BODY,20130520,11.16,11.54,11.16,11.51,137600
BOFI,20130520,40.49,40.8,40.26,40.41,103500
BOKF,20130520,65.8,66.22,65.48,65.95,42800
BOLT,20130520,16.14,16.49,16.07,16.45,12600
BONA,20130520,4.66,4.75,4.6,4.67,46100
BONT,20130520,19.11,19.11,18.32,18.62,213000
BOOM,20130520,16.77,16.97,16.6,16.68,18700
BOSC,20130520,3.73,3.86,3.49,3.6,40100
BOTA,20130520,3.62,3.82,3.62,3.72,33700
BOTJ,20130520,7.8,7.8,7.8,7.8,200
BPAX,20130520,1.13,1.15,1.13,1.15,75600
BPFH,20130520,9.89,10.02,9.85,9.93,342300
BPFHP,20130520,25.8,25.85,25.8,25.85,3100
BPFHW,20130520,3.75,3.75,3.74,3.75,1100
BPHX,20130520,3.99,4.15,3.99,4.06,2900
BPOP,20130520,30.6,30.64,30.26,30.56,421400
BPOPM,20130520,23.53,23.63,23.53,23.63,400
BPOPN,20130520,24.31,24.4,24.29,24.4,5700
BRCD,20130520,5.51,5.62,5.47,5.61,5151900
BRCM,20130520,37.32,37.85,37.24,37.4,5067000
BREW,20130520,7.65,7.75,7.53,7.67,21900
BRID,20130520,7.11,7.11,6.6,7.11,1000
BRKL,20130520,8.71,8.75,8.68,8.73,159300
BRKR,20130520,16.7,16.9,16.52,16.76,1003600
BRKS,20130520,9.94,10.26,9.86,10.25,317800
BRLI,20130520,30.01,30.39,29.68,30.28,275100
BSDM,20130520,1.19,1.19,1.14,1.14,145100
BSET,20130520,13.89,14.28,13.89,14.21,18000
BSFT,20130520,28.24,28.7,27.87,28.19,221400
BSPM,20130520,0.75,0.75,0.62,0.75,20400
BSQR,20130520,2.73,3.01,2.71,2.89,19900
BSRR,20130520,12.86,13.1,12.85,13.06,38300
BSTC,20130520,15.83,15.83,15.56,15.66,13500
BTUI,20130520,2.25,2.35,2.25,2.35,3900
BUSE,20130520,4.53,4.62,4.53,4.56,42900
BV,20130520,7.82,7.85,7.45,7.48,789700
BVA,20130520,5.36,5.36,5.36,5.36,300
BVSN,20130520,9.46,9.46,9,9.13,35900
BWEN,20130520,4.46,4.86,4.21,4.69,118400
BWINA,20130520,23.98,24.51,23.98,24.5,3100
BWINB,20130520,24.17,24.52,24.17,24.23,7700
BWLD,20130520,94.76,96.25,94.76,96.14,350800
BYFC,20130520,0.73,0.76,0.73,0.76,8000
CA,20130520,27.61,27.85,27.6,27.71,2884400
CAAS,20130520,5.49,5.58,5.21,5.35,72900
CAC,20130520,36.09,36.45,36.09,36.45,7400
CACB,20130520,5.74,5.81,5.7,5.76,6000
CACC,20130520,108.97,109.06,108.45,108.69,36900
CACH,20130520,3.79,3.89,3.66,3.81,719200
CADC,20130520,0.29,0.31,0.29,0.31,10500
CADX,20130520,7.17,7.18,6.65,6.87,453000
CAFI,20130520,3.58,3.58,3.42,3.42,21900
CAKE,20130520,40.76,41.11,40.45,40.81,473000
CALD,20130520,5.42,5.49,5.36,5.41,83200
CALI,20130520,3.16,3.29,2.89,3.06,116300
CALL,20130520,16.43,16.59,15.87,15.93,383600
CALM,20130520,44.65,44.85,43.76,44.04,118600
CAMP,20130520,12.24,12.3,12.05,12.11,197300
CAMT,20130520,1.89,2.65,1.89,2.03,1262000
CAR,20130520,32.05,32.63,31.77,31.95,1544100
CARB,20130520,10.48,10.96,10.26,10.9,132500
CART,20130520,2.79,2.9,2.79,2.9,2000
CARZ,20130520,36.13,36.25,35.95,35.98,25400
CASH,20130520,26.4,27.08,26.4,27.01,17900
CASM,20130520,1.74,1.82,1.74,1.82,3000
CASS,20130520,44.59,45.1,44.42,44.92,19300
CASY,20130520,61.27,62.55,61.02,62.32,248400
CATM,20130520,28.98,29.47,28.98,29.2,234500
CATY,20130520,20.52,20.81,20.52,20.8,218900
CAVM,20130520,34.08,34.84,33.8,33.97,1070800
CBAK,20130520,0.75,0.75,0.71,0.74,75800
CBAN,20130520,6.45,6.45,6.28,6.28,1300
CBEY,20130520,8.95,9.07,8.88,8.92,218700
CBF,20130520,17.81,18.07,17.79,17.9,2541900
CBIN,20130520,16.4,16.79,16.4,16.79,900
CBLI,20130520,1.66,1.67,1.59,1.61,88300
CBMX,20130520,3.23,3.44,3.21,3.21,179500
CBNJ,20130520,9.46,9.6,9.41,9.59,8200
CBNK,20130520,16.83,16.98,16.83,16.86,3200
CBOE,20130520,40.79,40.96,40.54,40.62,369000
CBPO,20130520,26.54,26.54,26.22,26.33,12500
CBRL,20130520,86.38,87.58,86.15,86.96,126800
CBRX,20130520,0.63,0.65,0.62,0.62,238500
CBSH,20130520,43.06,43.78,42.97,43.44,465700
CBST,20130520,49.45,55.5,49.35,53.48,4160800
CCBG,20130520,11.6,11.83,11.47,11.49,16300
CCCL,20130520,2.15,2.26,2.11,2.19,93200
CCIH,20130520,4.03,4.3,4.03,4.23,50100
CCIX,20130520,19.09,19.19,18.72,19.01,156200
CCMP,20130520,35.38,37.28,35.38,36.5,143500
CCNE,20130520,16.68,16.99,16.56,16.72,14500
CCOI,20130520,28.87,29.25,28.78,28.86,369500
CCRN,20130520,5.25,5.28,5.18,5.25,81700
CCUR,20130520,7.02,7.35,7,7.06,42800
CCXI,20130520,13.75,14,13.59,13.6,34200
CDNS,20130520,14.5,14.66,14.47,14.6,2258700
CDTI,20130520,2.04,2.06,2.01,2.06,57900
CDXS,20130520,2.41,2.43,2.32,2.37,119600
CDZI,20130520,5.93,6.12,5.92,6.06,44400
CECE,20130520,12.26,12.41,12.14,12.28,89700
CECO,20130520,3.07,3.13,2.89,3.05,1065500
CEDU,20130520,6,6,5.93,5.99,500
CELG,20130520,124.6,125.17,122.55,123.12,2243300
CELGZ,20130520,7.38,7.4,7.06,7.4,3500
CEMI,20130520,4.49,4.49,4.38,4.43,16100
CEMP,20130520,6.7,6.75,6.6,6.68,11700
CENT,20130520,8.12,8.12,8,8.1,16000
CENTA,20130520,7.66,7.74,7.61,7.7,112300
CENX,20130520,8.7,9.14,8.64,9.13,810000
CERE,20130520,2.11,2.23,2.11,2.22,13300
CERN,20130520,98.44,98.79,96.59,97.02,565200
CERS,20130520,5.56,5.58,5.27,5.37,472800
CETV,20130520,2.92,2.98,2.89,2.96,566900
CEVA,20130520,15.97,16.3,15.96,16.21,371800
CFBK,20130520,1.51,1.51,1.45,1.45,4800
CFFI,20130520,47.98,49.85,47.88,48.58,7900
CFFN,20130520,12.05,12.13,12.03,12.12,536900
CFNB,20130520,16.25,16.48,16.25,16.31,2100
CFNL,20130520,15.59,15.79,15.52,15.74,119400
CG,20130520,30.46,30.97,30.1,30.26,467000
CGEN,20130520,5.64,5.79,5.52,5.61,70500
CGNX,20130520,44.99,45.99,44.87,45.81,181200
CGO,20130520,14.59,14.72,14.51,14.56,21000
CHCI,20130520,3.16,3.24,2.8,2.85,633200
CHCO,20130520,40.3,40.88,40.15,40.43,33800
CHDN,20130520,81.11,82,80.3,81,20600
CHDX,20130520,16.25,16.62,15.44,15.65,38000
CHEF,20130520,20.94,20.94,20.16,20.36,85600
CHEV,20130520,11.43,11.45,11.4,11.4,8100
CHFC,20130520,25.87,26.39,25.78,26.38,15700
CHFN,20130520,9.99,10.03,9.99,10.01,90300
CHI,20130520,13.23,13.29,13.2,13.29,194300
CHKE,20130520,13.3,13.38,13.12,13.38,105100
CHKP,20130520,50.26,50.87,50.01,50.79,2137500
CHLN,20130520,2.29,2.38,2.24,2.25,107000
CHMG,20130520,33.33,33.5,33.01,33.5,1500
CHNR,20130520,4.14,4.14,4.02,4.02,2700
CHOP,20130520,2.05,2.19,2.04,2.17,51300
CHRM,20130520,5.59,5.59,5.59,5.59,100
CHRW,20130520,58.09,58.47,58.08,58.2,837400
CHSCP,20130520,32.86,33,32.86,32.99,5300
CHTP,20130520,1.87,1.9,1.84,1.84,469300
CHTR,20130520,112.54,113.31,111.22,111.41,702500
CHUY,20130520,33.26,33.97,33.04,33.35,138100
CHW,20130520,9.16,9.23,9.12,9.2,122900
CHXF,20130520,52.57,52.57,52.35,52.53,8700
CHY,20130520,13.4,13.43,13.3,13.43,201600
CHYR,20130520,1.42,1.44,1.33,1.38,13500
CIDM,20130520,1.39,1.45,1.39,1.43,18100
CIEN,20130520,16.27,16.35,15.84,15.97,2837400
CIFC,20130520,7.95,8.24,7.79,8.24,2300
CIMT,20130520,7.04,7.46,7.02,7.2,213000
CINF,20130520,49.64,49.72,49.12,49.2,547100
CISAU,20130520,10.15,10.15,10.15,10.15,1000
CISAW,20130520,0.39,0.39,0.39,0.39,600
CISG,20130520,6.45,6.6,6.27,6.43,31900
CITZ,20130520,10.49,10.53,10.48,10.53,44600
CIZN,20130520,19.09,19.1,18.87,18.87,1000
CJJD,20130520,0.64,0.68,0.63,0.67,3100
CKEC,20130520,16.97,17.07,16.71,16.77,146700
CKSW,20130520,7.48,7.62,7.48,7.58,133400
CLACU,20130520,10,10.01,10,10.01,7200
CLBH,20130520,13.55,13.6,13.45,13.58,5400
CLCT,20130520,14,14.05,13.4,13.88,56700
CLDX,20130520,12.84,13.06,12.3,12.43,1162400
CLFD,20130520,7.83,8.24,7.75,7.86,174300
CLIR,20130520,9.12,10.09,9.12,9.55,72000
CLMS,20130520,10.78,11.14,10.67,10.92,309400
CLMT,20130520,35.22,35.86,35.14,35.63,226000
CLNE,20130520,13.7,13.96,13.53,13.96,1256000
CLNT,20130520,3.53,3.78,3.42,3.64,83000
CLRO,20130520,9.01,9.45,9,9.21,86100
CLRX,20130520,3.33,3.34,3.25,3.3,5800
CLSN,20130520,1.02,1.02,0.95,0.98,2045400
CLUB,20130520,10.73,10.8,10.69,10.74,12800
CLVS,20130520,36.9,37.19,35.35,35.62,101900
CLWR,20130520,3.22,3.3,3.13,3.26,16443800
CLWT,20130520,2.57,2.79,2.52,2.79,3500
CMCO,20130520,18.92,19.04,18.86,18.95,150900
CMCSA,20130520,42.47,42.56,41.31,41.52,19027200
CMCSK,20130520,41.08,41.08,39.78,39.86,3469100
CME,20130520,64.78,65.74,64.75,65.26,1354100
CMGE,20130520,17.99,17.99,16.44,16.75,26600
CMLS,20130520,3.83,3.87,3.8,3.87,379100
CMRX,20130520,20.08,20.22,19.84,20.01,17600
CMSB,20130520,8.7,9,8.7,8.7,3000
CMTL,20130520,26.49,27.03,26.43,26.9,92200
CNBC,20130520,12.63,12.64,12.41,12.6,20800
CNBKA,20130520,33.03,34.01,33.03,33.86,2100
CNDO,20130520,9.9,10.25,9.74,10.19,333700
CNET,20130520,0.61,0.61,0.58,0.6,17400
CNIT,20130520,2.23,2.24,2.12,2.13,61900
CNMD,20130520,33.31,33.98,33.31,33.76,158000
CNOB,20130520,29.01,29.07,28.41,28.96,67500
