name,1w,2w,1m,3m
SYPR,0.003,-0.00933333333333,-0.0338947368421,-0.00560794665185
WEBK,-0.007,-0.0304242424242,0.00689473684211,0
GCFB,-1.48143780965e-16,-0.00157575757576,-0.00517293233083,-0.000489024729091
SPPI,-0.005,0.00690909090909,-0.00966165413534,-0.111915532092
WEBM,-0.036,-0.048303030303,-0.0189323308271,-0.0135834954154
CWEI,-0.478,-0.264666666667,-0.324383458647,0.0467646568491
PBMD,-0.087,-0.0176363636364,-0.0396090225564,-0.0122247846624
RAVN,-0.167,-0.0530303030303,-0.0667218045113,0.121462628508
LBAI,-0.065,-0.0315151515152,-0.0270977443609,-0.00247346485135
IFAS,0.161,0.237575757576,0.199436090226,0.0578955265351
CCBG,-0.205,-0.0408484848485,-0.00208270676692,0.0117968880245
VRTX,0.382,0.224424242424,0.101473684211,0.188752153376
WHF,-0.036,0.0156363636364,-0.0207293233083,0.0115687691025
MOBI,-0.029,-0.00818181818182,-0.0128646616541,-0.00635343150875
DEST,-0.141,0.00351515151515,0.00989473684211,0.013882745207
VSEC,0.494,0.213696969697,0.105601503759,0.0320063906641
ARTW,-0.076,-0.0273939393939,-0.00982706766917,-0.0147463184218
KTOS,-0.017,0.0273333333333,0.00376691729323,0.00780577938316
ARTX,-0.01,-0.00909090909091,-0.00443609022556,0.00237260350097
NAVG,0.15,0.165090909091,0.0871127819549,0.0907418727424
MMLP,-0.3,0.0530909090909,0.163315789474,0.0889019171992
ARTC,-0.362,-0.0747272727273,-0.0575488721805,-0.0421253125868
TASR,-0.007,0.0669090909091,-0.00718796992481,-0.0215432064462
TAST,-0.032,-0.0374545454545,-0.0199097744361,-0.0230664073354
FCLF,-0.019,0.00581818181818,0.0452481203008,0
GOODP,0.469,0.173212121212,-0.00830827067669,0
ATEA,-0.032,-0.0242424242424,0.0197744360902,0
ATEC,-0.006,0.000969696969697,-0.0142857142857,0.009848291192
EVBS,-0.023,-0.0443636363636,-0.0752706766917,0.00431480966935
DOVR,0.034,0.0350303030303,0.00311278195489,0.000430953042512
NPSP,-8.20293731053e-17,0.234848484848,0.15684962406,0.0481753264796
GOODN,-0.041,-0.00393939393939,-0.0325939849624,0
GOODO,0.084,-0.00884848484848,0.00397744360902,0
NTAP,0.296,0.00612121212121,0.0372556390977,-0.0343061961656
ZBRA,-0.076,0.0617575757576,-0.038037593985,0.0686782439567
ICGE,-0.03,0.0164242424242,-0.0567669172932,0.00839677688247
IRDMZ,-0.104,-0.0378181818182,-0.0173082706767,0
EDS,-0.005,0.0135151515152,-0.0061954887218,-0.00358210614059
PDII,-0.008,-0.114,-0.110436090226,-0.050772158933
KIOR,-0.117,0.0225454545455,-0.0816541353383,-0.0296671297583
