name,1w,2w,1m,3m
MAT,-0.00200000000001,0.0504242424242,0.119834586466,0.101545429286
AMCX,0.35,0.143333333333,0.223481203008,0.150704084468
EBMT,0.068,0.0258181818182,-0.000323308270677,0.00530452903584
XRAY,-0.044,-0.124545454545,0.0254887218045,0.011082522923
AMCN,-0.006,0.0121212121212,0.0109248120301,-0.00542428452348
ACLS,0.03,0.0249696969697,0.0127293233083,0.00464545707141
MAG,0.105,-0.114727272727,-0.128571428571,0.0595832175604
AMCF,-0.005,-0.00527272727273,-0.0106691729323,-0.00185579327591
AMCC,0.036,-0.0330909090909,0.0368195488722,-0.00666379549875
JBSS,-0.066,-0.0070303030303,-0.0658045112782,0.0156260072242
ERII,-0.025,0.011696969697,0.00110526315789,-0.0121178105029
TOPS,-0.008,-0.00733333333333,0.000233082706767,0.0145245901639
RLJE,0.004,0.00430303030303,-0.0113684210526,-0.00869991664351
BSRR,0.095,0.0554545454545,0.0143609022556,-0.00620839121978
CRTX,-0.107,0.0194545454545,0.0508872180451,0.0401430953043
DSWL,0.003,-0.0050303030303,-0.000511278195489,0.00185718255071
ICUI,0.429,0.100848484848,0.571984962406,0.153484301195
IDCC,-0.159,0.0449696969697,0.322804511278,-0.026958599611
AQUUU,-0.027,0.00478787878788,0.00597744360902,0
GHDX,0.276,0.266666666667,0.457977443609,0.133151153098
TTS,-0.301,0.00206060606061,0.0795112781955,0.15844929147
SPBC,-0.055,0.101272727273,0.0358721804511,0.022399833287
BIRT,0.05,0.0178181818182,0.0421804511278,0.00206057238122
LSI,0.034,0.0407272727273,0.0506165413534,-0.000892192275632
WWWW,0.389,0.327333333333,0.251406015038,0.0529749930536
WSBF,-0.012,0.0470303030303,0.0254436090226,-0.000308141150319
WSBC,0.036,0.0706060606061,0.0672631578947,0.022883023062
PFIN,0.162,0.0315151515152,0.0135488721805,0.00959405390386
USLM,0.549,0.480727272727,0.227917293233,-0.122698527369
CEVA,0.031,0.0397575757576,0.0706992481203,0.00426785218116
TMNG,0.06,0.00218181818182,-0.00888721804511,-0.0105562656293
BBOX,0.173,0.603212121212,0.334157894737,-0.00756876910253
CPRX,0.01,0.00139393939394,-0.000804511278196,0.00916810225063
CPRT,0.058,0.244727272727,0.164969924812,0.050696860239
GARS,0.044,0.059696969697,0.0284285714286,0
SLRC,0.067,0.0270909090909,0.0404661654135,-0.00927257571548
WPCS,0.008,0.00527272727273,0.00262406015038,-0.000517088080022
OIIM,0.013,0.00490909090909,0.0121203007519,0.00558155043068
DYAX,0.003,0.0303636363636,-0.0536240601504,-0.0263045290358
LPSN,0.264,-0.0991515151515,-0.277187969925,-0.0878674631842
AVHI,0.022,-0.0173939393939,0.00838345864662,-0.0408666296193
LPSB,0.055,0.0578787878788,-0.00563157894737,-0.000328146707419
ABMD,-0.05,0.250787878788,0.347879699248,0.0997732703529
ETRM,0.059,0.0220606060606,0.00499248120301,-0.000188107807724
SYPR,-0.05,-0.0532727272727,0.00993984962406,-0.0183751041956
WEBK,0.15,-0.0104848484848,0.0904736842105,0.0330833564879
GCFB,0.002,-0.00690909090909,-0.00502255639098,-0.000863573214782
SPPI,0.029,0.0801212121212,0.051,-0.0568502361767
WEBM,0.006,-0.0534545454545,-0.0241804511278,-0.0020186162823
CWEI,0.469,0.221212121212,0.316744360902,0.0100700194498
PBMD,-0.112,-0.0205454545455,-0.0167894736842,-0.023986385107
RAVN,-0.989,-0.230545454545,0.0324060150376,0.0866198944151
LBAI,0.064,0.0521212121212,0.0452481203008,0.000302861906085
IFAS,0.166,-0.158727272727,-0.114007518797,0.0646668519033
CCBG,-0.111,-0.0393939393939,-0.0502180451128,0.00146096137816
VRTX,-0.041,0.166606060606,0.0183308270677,0.678298416227
WHF,0.028,0.0262424242424,0.00808270676692,0.00978521811614
MOBI,0.003,0.123393939394,0.0899172932331,0.00593442622951
DEST,0.022,0.121212121212,0.116315789474,0.0353764934704
VSEC,1.071,0.375636363636,0.220879699248,0.185624340094
ARTW,0.027,0.202606060606,0.119473684211,0.0102267296471
KTOS,0.08,0.074303030303,0.0474436090226,0.0227165879411
ARTX,0.025,0.0162424242424,0.00651127819549,-0.000944151153098
NAVG,-0.25,0.260484848485,0.227187969925,0.05231036399
MMLP,0.359,0.265151515152,0.280383458647,0.182016949153
ARTC,-0.089,0.0253333333333,0.0335037593985,-0.0252500694637
TASR,0.006,0.00533333333333,0.0233533834586,0.027903584329
TAST,0.046,0.0306060606061,0.0852631578947,0.00354820783551
FCLF,0.001,-0.0127878787879,-0.00536090225564,0.0139177549319
GOODP,-0.136,-0.0298181818182,0.0194210526316,0.0202006112809
ATEA,-0.021,-0.0776363636364,-0.0587067669173,0.00063462072798
ATEC,-0.003,0.011696969697,0.00752631578947,-0.00313114754098
EVBS,0.009,-0.0150303030303,-0.0440977443609,-0.0277832731314
DOVR,0.054,-0.00315151515152,-0.000172932330827,0.00392192275632
NPSP,0.088,0.0451515151515,0.0637067669173,0.127697693804
GOODN,-0.02,-0.00745454545454,0.0344586466165,-0.0026682411781
GOODO,-0.064,-0.0444848484848,0.00363157894737,0.0109738816338
NTAP,-0.045,0.203090909091,0.166766917293,0.0426101694915
ZBRA,0.028,-0.0298787878788,0.0305338345865,0.0228005001389
ICGE,-0.002,0.0744848484848,-0.0238721804511,-0.0442884134482
IRDMZ,-0.009,-0.0370303030303,0.0141203007519,0
EDS,-0.035,-0.00969696969697,0.00958646616541,-0.00345068074465
PDII,-0.008,0.0836363636364,0.00854887218045,-0.0628577382606
KIOR,0.105,0.0205454545455,-0.00267669172932,-0.0205187552098
EVEP,0.752,-0.317272727273,-0.380894736842,-0.24813781606
BODY,0.202,0.143878787879,0.0968345864662,0.0571205890525
PSEC,0.003,0.0129696969697,-0.00157894736842,-0.00533481522645
VXUS,0.135,0.0168484848485,0.0910751879699,0.0443553764935
FARM,0.198,0.249393939394,-0.00834586466165,0.0266398999722
FARO,0.452,0.235575757576,-0.0106240601504,-0.163320644624
ARCC,0.071,0.0181212121212,0.0145413533835,-0.0067710475132
PSEM,-0.004,0.000848484848485,0.0481503759398,-0.00719005279244
SIFI,0.043,-0.0183636363636,-0.0555037593985,-0.0166807446513
FCBC,0.107,0.0446666666667,-0.000466165413534,-0.00791942206168
GBLI,0.005,0.0748484848485,0.121556390977,-0.0172706307308
COHR,0.23,0.258121212121,0.250406015038,-0.0356296193387
FSYS,0.214,0.106424242424,0.0273834586466,0.00650180605724
ABAX,-0.542,-0.178303030303,0.173992481203,1.00027785498e-05
COHU,0.117,0.126727272727,0.0863533834586,0.00957766046124
PTSX,-0.035,-0.0527272727273,0.00289473684211,0.0100950263962
OSUR,-0.019,-0.0467878787879,0.00732330827068,-0.027145040289
PLBC,-0.197,-0.040303030303,0.065022556391,0.00950541817171
IRIX,0.05,0.15696969697,0.0864135338346,0.0213617671575
TKMR,-0.006,0.00951515151515,-0.00759398496241,0.00679661016949
ARCI,0.064,0.0345454545455,0.0408872180451,0.0114003889969
PTSI,-0.161,-0.00727272727273,0.00232330827068,0.00444095582106
MNDO,-0.013,-0.00309090909091,-0.00543609022556,-0.00554237288136
ALGN,0.483,0.230121212121,0.349781954887,0.0707199222006
IIN,-0.003,-0.0469696969697,0.0101278195489,-0.0146101694915
III,0.017,0.0109090909091,0.00530827067669,0.00807668796888
CFBK,0.017,0.00412121212121,-0.00245864661654,-0.00246735204223
CNTF,0.011,-0.000242424242424,0.00392481203008,-0.00396526813004
FORM,0.081,0.0690303030303,0.0468120300752,0.00445207001945
NTWK,-0.221,-0.179090909091,-0.169503759398,-0.0187568769103
KEYW,0.255,0.139515151515,0.05,-0.017579327591
ANTP,0.013,-0.00430303030303,-0.000285714285714,-0.0031317032509
FORD,0.001,0.0129696969697,0.00364661654135,-0.0012731314254
RDHL,-0.029,0.0501818181818,0.0551428571429,0
NVGN,-0.022,-0.0132727272727,-0.0493458646617,-0.0362720200056
ANTH,0.004,0.0030303030303,0.00172932330827,-0.00126201722701
FRGI,0.289,0.364121212121,0.356233082707,0.128255904418
SVNT,-0.003,-0.0218787878788,-0.0118045112782,-0.00541289247013
STND,-0.078,-0.0342424242424,-0.0221127819549,0.00856543484301
CNTY,-0.023,0.0327272727273,0.0118045112782,0.00167463184218
HMIN,0.522,0.51896969697,0.285676691729,-0.0669397054737
OLBK,0.01,-0.0264848484848,0.0376090225564,0.00914893025841
CALI,-0.004,-0.0258787878788,0.0213082706767,-0.00736565712698
MRLN,-0.028,-0.221818181818,0.00371428571429,0.0837596554599
CALL,-0.332,-0.271878787879,0.00403007518797,0.0918766323979
CALM,0.051,0.21896969697,0.140556390977,0.0406679633231
SYBT,0.093,0.129272727273,0.11230075188,0.0136487913309
RUTH,-0.024,-0.000666666666666,0.124285714286,0.0450305640456
CALD,-0.029,0.0204242424242,0.0874586466165,0.0116396221173
FIZZ,0.406,0.244,0.0908120300752,0.0307649347041
HFBL,-0.127,-0.010303030303,-0.020030075188,-0.00423867741039
UTEK,1.199,0.645151515152,0.189691729323,-0.222565990553
CBOE,0.191,0.208606060606,0.245330827068,0.0719199777716
MSBF,-0.007,-0.00509090909091,0.00096992481203,0
GIII,0.05,0.0125454545455,0.153428571429,0.102337038066
MCBK,0.14,0.0729696969697,0.0538721804511,0.00608030008336
ASTI,0.086,0.0235757575758,0.00299248120301,0.000610447346485
ESXB,0.004,0.00418181818182,-0.00242105263158,0
ASTM,-0.005,-0.00139393939394,-0.00382706766917,-0.0147807724368
SAL,-0.299,-0.0809696969697,-0.0394135338346,0.0211917199222
ASTC,-0.001,-0.00030303030303,-0.00335338345865,-0.00205501528202
RELV,0.007,0.00357575757576,0.00223308270677,0.00150097249236
ASTX,0.034,0.0130909090909,-0.0708045112782,0.0490644623507
INXB,0.002,0.00878787878788,0,0
MBRG,-0.081,0.129151515152,0.064954887218,-0.0208669074743
INXBU,0.017,0.0156363636364,0,0
RELL,-0.014,-0.00545454545455,0.00732330827068,-0.00814726312865
HYLS,-0.03,-0.0184242424242,0.0569248120301,0
RCPT,-0.024,0,0,0
UTIW,0.076,0.0504848484848,0.107872180451,0.00441983884412
CHFN,-0.013,-0.0104242424242,-0.00293233082707,-0.0617235343151
CHFC,0.125,0.118606060606,0.116812030075,0.00133370380661
CHI,0.018,0.0426666666667,0.0354436090226,0.0140750208391
MERU,-0.141,-0.0932121212121,-0.126721804511,-0.0153362045013
ASBB,-0.059,-0.0225454545455,0.0177819548872,-0.00599527646568
ASBC,0.163,0.113939393939,0.082022556391,0.000271186440678
DAKT,0.071,0.118,0.0571203007519,-0.00899527646568
EGOV,-0.025,0.0124242424242,-0.0123533834586,-0.0241867185329
CHY,0.015,0.036,0.0348195488722,0.0128288413448
FELE,0.111,0.145757575758,0.125729323308,-0.0099083078633
ASBI,0.075,0.072303030303,0.0319172932331,0.0135504306752
NNBR,0.139,0.08,0.0412857142857,-0.00199749930536
LOOK,-0.029,-0.0112121212121,4.51127819549e-05,-0.00489941650458
SUPX,0.126,0.073696969697,0.0253157894737,-0.0289408168936
AMRN,-0.08,-0.0115151515152,0.0290977443609,-0.0244037232565
SNAK,0.003,0.0184242424242,-0.00662406015038,-0.00127868852459
BWINA,0.16,0.116545454545,0.0472330827068,-0.0118858016116
AMRI,-0.055,0.058303030303,-0.0203684210526,0.0401114198388
BWINB,0.026,-0.00915151515151,0.00230827067669,0.0106571269797
PESI,0.011,-0.0129090909091,-0.00892481203008,-0.00473270352876
AXAS,0.034,0.0108484848485,0.0150977443609,0.0041000277855
BRKL,0.033,0.0291515151515,0.00652631578947,-0.0144837454849
AMRB,0.041,-0.0286060606061,-0.00681954887218,0.00926173937205
ORBK,0.392,0.130363636364,0.0353233082707,0.00914365101417
BRKR,0.11,-0.0473939393939,-0.0672631578947,-0.0268891358711
LIWA,0.179,0.107212121212,0.0418947368421,0.00484912475688
SUPN,0.206,0.143151515152,0.0615413533835,-0.0366293414837
ORBC,0.028,-0.0547878787879,-0.0652857142857,-0.0177371492081
PCMI,0.041,0.0107878787879,0.0214661654135,-0.00536593498194
MTRX,0.2,0.266787878788,0.156969924812,0.00541094748541
AMRS,-0.033,0.0209696969697,0.0227218045113,-0.00088496804668
SOMH,0.061,0.0515151515152,0.0449323308271,0.00609530425118
DXPE,-0.495,0.191757575758,-0.312984962406,-0.165986385107
TNAV,-0.013,-0.0130909090909,-0.0332030075188,-0.0377560433454
CHSCP,0.043,0.0204242424242,0.0626466165414,0.00467574326202
WSCI,0.049,0.00230303030303,0.000240601503759,-0.0300614059461
USMO,0.092,0.018303030303,0.0380676691729,0.0394081689358
QLIK,0.479,0.380666666667,0.321210526316,0.0242570158377
PRPH,-0.014,-0.00642424242424,0.00552631578947,-0.00594831897749
ADNC,-0.082,0.0336363636364,0.0891954887218,0.0313681578216
EWBC,0.16,0.151333333333,0.0978721804511,-0.00898582939705
GASS,-0.002,-0.0373333333333,0.00157894736842,-0.0180452903584
USMD,-0.14,0.108424242424,0.064030075188,-0.025545151431
ITRI,0.319,0.343151515152,0.0817518796992,-0.0538444012226
AVGO,0.205,0.135757575758,0.154857142857,-0.037896637955
OBAF,-0.05,-0.00339393939394,0.00477443609023,-0.00660683523201
WMAR,-0.051,-0.0100606060606,0.0299248120301,-0.0027841066963
UCTT,0.007,-0.022303030303,0.00123308270677,-0.005882745207
EMKR,0.059,-0.0531515151515,-0.0694060150376,-0.0466526813004
OBAS,-0.025,-0.0550303030303,-0.0197669172932,0
LPLA,-0.067,0.310060606061,0.250947368421,0.107409280356
MNRK,-0.046,0.112,0.0923533834586,0.0105487635454
HSKA,0.035,-0.0423636363636,-0.0307744360902,-0.0106376771325
RPRX,-0.457,-0.252060606061,-0.240127819549,0.184916365657
RICK,0.002,-0.0178181818182,0.0133834586466,0.000407613225896
PAYX,-0.068,0.121151515152,0.139443609023,0.0842928591275
CSOD,0.181,0.244545454545,0.350172932331,0.0934651292026
AFH,0.000999999999999,-0.00969696969697,0.011954887218,0.0306774103918
ARDNA,0.393,0.549878787879,0.105511278195,0.0975884968047
BOBE,0.258,0.151515151515,0.239691729323,0.0919777716032
ORLY,0.07,0.22903030303,0.375954887218,0.133569046957
CRESY,-0.028,-0.0400606060606,-0.0226842105263,-0.0129444290081
ENOC,0.255,0.256727272727,0.0441353383459,0.00912225618227
HWAY,-0.03,-0.00278787878788,0.068,0.0286393442623
SUBK,-0.004,0.0264848484848,0.0471578947368,0.0327846624062
CRESW,0.002,-0.000606060606061,-0.0016992481203,0
HPCCP,0.01,0.0987878787879,0.0634736842105,0.0268216171159
JOEZ,-0.034,0.00787878787879,0.00328571428571,0.00629924979161
CBAN,0.000999999999999,-0.0293939393939,0.0238721804511,0.0231011392053
SAAS,-0.09,-0.088,0.0120751879699,0.0221066963045
CBAK,-0.009,-0.00254545454545,-0.000187969924812,-0.0121328146707
SSH,0.143,0.09,0.0354436090226,-0.0220255626563
LARK,0.085,0.077696969697,-1.50375939849e-05,0.0112509030286
ADRE,0.045,-0.0786060606061,0.0450902255639,-0.000838844123367
SCMP,-0.166,-0.0124848484848,0.00117293233083,0.0942217282578
CREG,-0.023,-0.00781818181818,-0.00138345864662,-0.00260766879689
MFNC,0.083,0.0322424242424,-0.0254962406015,0.00264879133093
DYNT,0.027,-0.0127272727273,-0.000443609022556,0.00323978883023
FAST,-0.057,0.277393939394,0.158090225564,-0.0331236454571
SNDK,-0.157,0.336727272727,0.377015037594,0.0884745762712
ICPT,0.821,0.331939393939,-0.0963308270677,-0.122194498472
PGTI,-0.151,0.0235757575758,0.0924135338346,0.0444770769658
CNET,-0.018,-0.0170909090909,-0.0126466165414,-0.00352597943873
LAND,0.077,0.109696969697,0.00921804511278,0.0315851625452
LANC,0.03,0.353454545455,0.313969924812,0.167575437622
IPHS,-0.132,-0.0747272727273,-0.0295112781955,0.0203684356766
EXPO,0.187,0.244484848485,0.149759398496,0.0383967768825
LGND,0.258,0.12903030303,0.00663909774436,0.103855793276
EMCB,-0.081,-0.0815757575758,-0.00197744360902,0.0129622117255
EXPE,-0.534,0.0800606060606,-0.0773308270677,-0.127492636844
EXPD,0.053,-0.0147272727273,0.203721804511,-0.0101372603501
ETFC,0.046,0.0708484848485,0.0829248120301,0.000583495415393
CRWS,-0.001,-0.000969696969697,-0.00253383458647,-0.000628230063907
GSVC,0.046,-0.0170909090909,-0.00701503759398,-0.0178352320089
TRIB,0.093,0.0863636363636,0.0531954887218,-0.0252020005557
CTWS,0.101,0.0484848484848,0.0431879699248,-0.0118180050014
CRWN,0.007,0.000969696969697,0.000857142857143,0.000830508474576
TRIT,-0.046,-0.0233939393939,-0.0106315789474,-0.0141908863573
SHIP,0.112,0.0369090909091,0.012969924812,-0.00677188107808
BSQR,0.026,-0.0220606060606,-0.0212330827068,-0.00242178382884
TRIP,0.956,1.25696969697,0.496015037594,0.160897749375
MBND,0.086,0.0226060606061,0.0113609022556,-0.00113337038066
SPAN,0.009,0.0295757575758,-0.0495037593985,-0.00993970547374
SOCB,0.021,-0.00557575757576,0.0326616541353,0.0084993053626
IKNX,-0.352,0.141878787879,0.198902255639,0.103430397333
RMGN,-0.165,-0.113878787879,-0.322984962406,0
CPGI,-6.8687723136e-17,0.000545454545455,0.00356390977444,0.00149069185885
SOCL,0.077,0.0268484848485,0.0306541353383,0.0180102806335
DNKN,-0.205,0.14703030303,0.206218045113,0.0785807168658
HOVNP,-0.071,0.203696969697,0.12437593985,0.0342522923034
SPAR,0.028,0.0267272727273,0.0353458646617,0.0033061961656
ALCO,0.187,0.0542424242424,0.26354887218,-0.00262961933871
VGIT,-0.00900000000001,-0.0256363636364,-0.0374210526316,0.0071972770214
WYNN,0.909,0.371515151515,0.44084962406,0.480592386774
FMFC,0.136,0.112242424242,0.0786090225564,0.0183606557377
STMP,0.33,0.257636363636,0.386526315789,0.233146707419
ANSS,-0.146,0.0512121212121,-0.161526315789,-0.0543075854404
NBIX,-0.038,0.0287272727273,0.0267669172932,0.017144484579
STML,-0.183,0.152121212121,0.0543684210526,0.0565023617672
KRNY,-0.01,0.0498181818182,0.0380676691729,-0.0046110030564
RDIB,-0.166,0.0135757575758,0,0
NKSH,0.554,0.214484848485,0.128661654135,-0.0398032786885
ALCS,0.12,0.0251515151515,0.125827067669,0.0190475131981
MMYT,0.006,-0.00987878787879,0.00638345864662,-0.0207265907196
CRRB,0.054,-0.0173333333333,0.0270751879699,0
BIIB,0.559,2.29133333333,0.833293233083,1.1270086135
CAMP,-0.018,0.00169696969697,0.111661654135,0.0183506529592
BKMU,0.038,0.0290909090909,0.0184736842105,-0.00856988052237
PHIIK,-0.017,0.127757575758,0.504142857143,0.00245345929425
HOTRW,0.013,-0.000121212121212,0.00184210526316,0
EMIF,0.043,-0.0665454545455,0.0168045112782,0.001268963601
FUBC,-0.038,-0.00993939393939,0.0157593984962,0.00893470408447
OSTK,0.192,0.00636363636364,0.348984962406,0.288181161434
APOG,0.066,0.141090909091,0.153383458647,-0.0313314809669
MOLXA,0.078,0.0624242424242,0.157616541353,0.0226971380939
VASC,-0.299,-0.0829090909091,-0.00306766917293,0.0216796332315
SMED,-0.005,-0.00775757575758,-0.00608270676692,0.00301694915254
TSEM,0.096,-0.0132121212121,-0.014954887218,-0.00929897193665
SPWR,0.345,0.703333333333,0.539315789474,0.122440122256
FWRD,0.259,0.126606060606,0.138338345865,0.000788274520701
CSTE,0.247,0.455757575758,0.256812030075,0.0422383995554
CCCL,0.034,-0.00872727272727,0.00474436090226,-0.0116085023618
AIRM,0.169,-0.208545454545,-0.136473684211,-0.280232008891
KIRK,0.088,0.133878787879,0.166240601504,0.0416543484301
SRDX,-0.174,0.102242424242,0.0127669172932,-0.00460100027785
AIRT,0.028,0.0188484848485,0.0512556390977,0.00405918310642
WIBC,0.068,0.0538181818182,0.0396766917293,0.00508946929703
MOCO,-0.024,-0.0137575757576,-0.0430601503759,-0.0127899416505
NICE,0.087,0.0684242424242,0.125684210526,-0.012475687691
ENTA,-0.015,0.0984242424242,0.0336315789474,0
SKUL,0.151,0.0686666666667,0.0357368421053,-0.0114145595999
NPBC,0.094,0.0936363636364,0.0339473684211,-0.00828368991386
ENTG,0.073,0.0417575757576,0.015969924812,-0.00336037788275
SRCE,0.166,0.10296969697,0.0673834586466,0.000331480966936
HIFS,0.101,-0.373636363636,-0.189165413534,-0.0964531814393
AAPL,2.997,-2.96084848485,1.12539849624,-0.0157991108641
SRCL,-0.00900000000001,0.203818181818,0.231473684211,0.267583495415
CHEF,-0.164,0.0570909090909,0.153533834586,0.0266073909419
HAST,0.053,0.0184848484848,0.0142255639098,0.0111419838844
ENTR,0.023,0.0448484848485,0.0189172932331,-0.00488663517644
WHLR,0.01,0.00327272727273,0.00287969924812,0.000617671575438
ASCA,0.015,0.00533333333333,0.00467669172932,0.00371797721589
CFNL,0.027,0.0195757575758,0.0335864661654,-0.0414023339817
THRM,0.007,0.127757575758,0.192533834586,0.0106643512087
PERF,-0.013,6.06060606064e-05,-0.0166842105263,-0.00119977771603
ININ,-0.029,-0.0966666666667,0.62722556391,0.0857888302306
AMSF,-0.076,0.120181818182,0.089954887218,-0.00887468741317
PERI,-0.014,0.167939393939,0.154157894737,0.0979530425118
LKFN,0.128,0.096,0.107533834586,0.04137927202
CDNS,0.138,0.103939393939,0.0613383458647,-0.00386329535982
CFNB,-0.003,-0.0162424242424,0.0547443609023,0.00701444845791
LIVE,0.037,0.0215151515152,-0.00265413533835,0.000533759377605
THRX,-0.927,0.672484848485,0.439894736842,0.306809947208
PERY,0.178,0.204787878788,0.106030075188,0.0342909141428
AETI,0.02,-0.0125454545455,0.0523007518797,0.0215873853848
SIGA,-0.012,-0.00193939393939,0.0181804511278,-0.013434565157
FCAP,0.087,0.028,-0.0237819548872,0
DRRX,-0.029,-0.0761818181818,-0.0321278195489,0.000146151708808
TWGP,0.057,0.00424242424242,0.0468947368421,0.0103059183106
SIGI,-0.112,0.0666060606061,0.054007518797,0.0268130036121
SGNT,0.22,0.0719393939394,-0.0254210526316,-0.00944567935538
WEN,0.002,0.0400606060606,0.0230526315789,0.00760433453737
PXLW,0.012,-0.00587878787879,0.0093007518797,0.000734648513476
PSDV,0.045,0.018303030303,0.0440601503759,0.0131372603501
CSPI,-0.013,0.0569090909091,0.214248120301,0.0291994998611
PEOP,-0.022,-0.066303030303,-0.0175864661654,0.00840594609614
VMBS,-0.036,-0.031696969697,-0.0253308270677,0.000662406223951
FCAL,0.045,0.0299393939394,0.0235187969925,-0.00180327868852
UBSH,0.023,0.0898787878788,0.11254887218,0.00443678799667
UBSI,-0.02,0.0987878787879,0.0935338345865,-0.0131753264796
ANAT,0.00899999999999,0.056,0.445819548872,0.345919422062
PLCE,0.173,0.0744242424242,0.217218045113,0.0739094192831
INFI,-1.133,-1.03939393939,-1.09087969925,-0.280362322867
HMNF,-0.042,-0.0127878787879,0.00716541353383,0.0453234231731
PLCM,0.05,0.0289696969697,0.0737218045113,0.0217143651014
ANAD,0.015,0.000121212121212,-0.00217293233083,-0.00189385940539
ANAC,-0.128,-0.0324848484848,-0.0617218045113,0.0557349263684
VRNT,0.058,0.0762424242424,0.126172932331,-0.0229772158933
UMBF,0.349,0.326787878788,0.189330827068,0.0973306474021
AMAG,-0.116,0.17703030303,0.23815037594,0.107987496527
AEY,0.004,-0.0135151515152,-0.00804511278195,0.00145040288969
ZN,0.077,0.049696969697,0.0188045112782,0.00404028896916
AMAT,-0.001,-0.0110303030303,0.0412706766917,0.0261964434565
LMIA,-0.23,-0.290727272727,-0.107691729323,-0.0288591275354
SWKS,-0.041,0.0649090909091,0.140909774436,0.0386390664073
AMAP,-0.075,-0.293454545455,0.11822556391,0.0442320088914
GPOR,0.4,-0.215272727273,-0.135180451128,0.215236732426
SSNC,0.042,-0.0436363636364,0.110714285714,0.101357321478
MHGC,0.236,0.103515151515,0.0290526315789,0.0270525145874
WAFDW,0.045,0.0470909090909,0.0157293233083,0
XWES,-0.043,-0.0278787878788,-0.0178120300752,-0.00407807724368
VTNC,0.061,0.0116363636364,-0.0151052631579,-0.0403550986385
BUR,-0.032,-0.000424242424242,0.00678947368421,-0.0281494859683
PRLS,-0.009,0.0121212121212,0.00922556390977,2.55626562934e-05
OPOF,0.032,0.0255757575758,0.0300827067669,0.00716393442623
SQNM,-0.036,0.0528484848485,0.0304436090226,-0.0108102250625
IGLD,-0.013,0.0181818181818,0.00142105263158,0.000764378994165
VTNR,0.038,0.0220606060606,-0.00112781954887,-0.0171892192276
KCLI,0.048,0.0370909090909,0.133789473684,-0.0261153098083
FFBH,-0.006,0.0173939393939,0.00728571428571,0.000720477910531
CRDC,-3.8560139674e-17,0.00339393939394,0.000924812030075,0.000573492636844
CTXS,0.176,0.148727272727,0.205984962406,-0.180482634065
OXLCP,-0.023,0.0138787878788,0.0139398496241,0.0104573492637
MGIC,0.047,0.00127272727273,-0.0113233082707,0.00857821617116
FFBC,0.069,0.0609090909091,0.0121428571429,-0.00349096971381
AGNC,-0.192,-0.209939393939,-0.264466165414,-0.0419269241456
CBNK,-0.002,0.000121212121213,-0.00132330827068,0.0211333703807
CBNJ,0.083,0.0641212121212,0.0390601503759,-6.2517365935e-05
NFEC,-0.005,-0.000969696969697,-0.000646616541353,-0.00467963323145
